class,ring-type,cap-surface,spore-print-color,bruises,odor,gill-attachment,habitat,gill-size,gill-color
p,p,s,outros,t,f,f,u,b,w
p,outros,y,outros,f,f,f,d,b,g
e,p,outros,outros,t,n,f,d,b,w
p,outros,outros,outros,f,f,f,d,b,g
p,outros,y,outros,f,f,f,p,b,h
p,outros,outros,outros,f,f,f,p,b,g
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,p,b,h
p,outros,outros,outros,f,f,f,p,b,p
p,p,s,outros,f,outros,f,d,n,outros
p,outros,y,outros,f,f,f,p,b,g
p,outros,outros,outros,f,f,f,p,b,p
e,p,y,n,t,n,f,d,b,u
e,p,outros,outros,t,n,f,d,b,w
p,outros,outros,outros,f,f,f,p,b,g
p,p,s,n,f,outros,f,d,n,outros
p,outros,outros,outros,f,f,f,g,b,p
p,outros,outros,outros,f,f,f,g,b,h
p,p,s,outros,f,outros,f,d,n,outros
e,p,outros,n,t,n,f,d,b,w
p,outros,y,outros,f,f,f,g,b,p
p,p,outros,outros,f,outros,f,d,n,outros
p,p,s,outros,t,f,f,g,b,p
p,outros,y,outros,f,f,f,p,b,p
e,e,y,w,t,n,f,w,b,e
p,outros,outros,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,g,b,p
p,outros,outros,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,g,b,h
e,p,outros,n,t,n,f,d,b,u
p,outros,outros,outros,f,f,f,d,b,h
p,outros,y,outros,f,f,f,d,b,h
p,outros,outros,outros,f,f,f,g,b,p
p,p,outros,n,f,outros,f,d,n,outros
p,p,outros,n,f,outros,f,d,n,outros
p,outros,y,outros,f,f,f,g,b,p
p,p,s,outros,t,f,f,g,b,h
p,outros,y,outros,f,f,f,g,b,h
e,p,y,outros,t,n,f,d,b,n
p,outros,outros,outros,f,f,f,d,b,p
e,p,outros,outros,t,n,f,d,b,p
p,outros,y,outros,f,f,f,p,b,p
e,p,y,outros,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,w
p,outros,y,outros,f,f,f,p,b,g
p,outros,y,outros,f,f,f,d,b,h
e,p,outros,n,t,n,f,d,b,w
p,outros,outros,outros,f,f,f,p,b,p
e,p,outros,outros,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,w
e,p,y,n,t,n,f,d,b,w
p,outros,outros,outros,f,f,f,p,b,g
e,p,outros,outros,t,n,f,d,b,u
p,outros,y,outros,f,f,f,d,b,p
p,outros,y,outros,f,f,f,p,b,p
p,outros,y,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,p,b,g
p,outros,y,outros,f,f,f,d,b,p
e,p,outros,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,u
p,outros,y,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,d,b,h
p,outros,y,outros,f,f,f,p,b,p
p,e,y,w,f,outros,f,p,n,b
p,outros,y,outros,f,f,f,p,b,h
p,outros,y,outros,f,f,f,g,b,g
p,p,s,n,f,outros,f,d,n,outros
p,outros,outros,outros,f,f,f,g,b,p
p,p,s,outros,t,f,f,g,b,p
p,outros,y,outros,f,f,f,d,b,p
p,outros,y,outros,f,f,f,d,b,p
p,p,s,outros,f,outros,f,d,n,outros
p,outros,y,outros,f,f,f,d,b,h
e,p,outros,outros,t,n,f,d,b,w
p,outros,y,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,p,b,p
p,outros,outros,outros,f,f,f,g,b,p
p,outros,outros,outros,f,f,f,d,b,h
e,p,outros,outros,t,n,f,d,b,u
p,outros,outros,outros,f,f,f,d,b,p
e,p,y,n,t,n,f,d,b,u
p,outros,y,outros,f,f,f,d,b,h
p,outros,outros,outros,f,f,f,p,b,p
p,outros,outros,outros,f,f,f,d,b,g
p,p,s,outros,f,outros,f,d,n,outros
p,outros,y,outros,f,f,f,d,b,h
e,p,y,outros,t,n,f,d,b,p
p,p,outros,outros,f,outros,f,d,n,outros
p,outros,outros,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,d,b,p
p,p,outros,n,f,outros,f,d,n,outros
p,outros,outros,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,p,b,h
e,p,y,outros,t,n,f,d,b,p
p,outros,y,outros,f,f,f,p,b,g
p,outros,outros,outros,f,f,f,p,b,g
p,p,outros,n,f,outros,f,d,n,outros
p,p,s,outros,f,outros,f,d,n,outros
e,p,outros,n,t,n,f,d,b,n
p,outros,y,outros,f,f,f,g,b,h
e,p,outros,n,t,n,f,d,b,n
e,p,y,outros,t,n,f,d,b,p
p,outros,y,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,g,b,p
p,outros,y,outros,f,f,f,d,b,g
p,outros,outros,outros,f,f,f,d,b,g
p,outros,outros,outros,f,f,f,p,b,g
e,p,y,n,t,n,f,d,b,w
p,outros,y,outros,f,f,f,p,b,p
p,outros,y,outros,f,f,f,p,b,h
p,outros,outros,outros,f,f,f,p,b,p
p,outros,outros,outros,f,f,f,p,b,p
e,p,outros,n,t,n,f,d,b,u
e,p,y,n,t,n,f,d,b,p
p,outros,outros,outros,f,f,f,g,b,h
e,outros,y,outros,f,n,f,d,n,h
e,p,y,n,t,n,f,d,b,u
p,outros,y,outros,f,f,f,g,b,p
p,outros,outros,outros,f,f,f,g,b,g
p,outros,y,outros,f,f,f,d,b,g
p,outros,y,outros,f,f,f,p,b,p
p,outros,outros,outros,f,f,f,p,b,g
p,outros,y,outros,f,f,f,d,b,g
p,outros,outros,outros,f,f,f,p,b,h
p,outros,y,outros,f,f,f,p,b,p
p,outros,outros,outros,f,f,f,p,b,h
e,p,outros,n,t,n,f,d,b,u
p,outros,y,outros,f,f,f,d,b,h
e,p,y,n,t,n,f,d,b,p
p,outros,outros,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,d,b,h
e,p,y,n,t,n,f,d,b,n
e,p,outros,outros,t,n,f,d,b,w
p,outros,y,outros,f,f,f,g,b,p
e,p,outros,outros,t,n,f,d,b,w
e,p,outros,n,t,n,f,d,b,p
p,outros,y,outros,f,f,f,p,b,h
p,p,outros,outros,f,outros,f,d,n,outros
p,outros,y,outros,f,f,f,d,b,p
p,e,y,w,f,outros,f,d,n,b
p,outros,outros,outros,f,f,f,p,b,p
p,outros,y,outros,f,f,f,d,b,p
e,p,y,n,t,n,f,d,b,u
p,e,y,w,f,f,f,l,n,b
e,p,y,n,t,n,f,d,b,n
p,p,s,outros,t,n,f,m,b,g
e,p,outros,outros,t,n,f,d,b,w
p,outros,outros,outros,f,f,f,g,b,p
e,p,y,outros,t,n,f,d,b,w
p,outros,outros,outros,f,f,f,p,b,p
p,outros,outros,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,g,b,g
e,p,outros,n,t,n,f,d,b,u
p,outros,outros,outros,f,f,f,p,b,p
p,outros,outros,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,d,b,g
p,outros,outros,outros,f,f,f,p,b,g
p,outros,outros,outros,f,f,f,g,b,p
p,outros,outros,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,p,b,p
e,p,y,outros,t,n,f,d,b,u
p,outros,outros,outros,f,f,f,d,b,g
p,outros,outros,outros,f,f,f,g,b,h
e,p,outros,outros,t,n,f,d,b,u
p,outros,y,outros,f,f,f,p,b,g
p,outros,y,outros,f,f,f,p,b,h
e,p,y,outros,t,n,f,d,b,p
p,outros,y,outros,f,f,f,p,b,p
e,p,outros,outros,t,n,f,d,b,p
p,outros,y,outros,f,f,f,g,b,g
p,outros,y,outros,f,f,f,d,b,h
p,outros,y,outros,f,f,f,d,b,p
p,p,s,outros,f,outros,f,d,n,outros
e,p,outros,outros,t,n,f,d,b,w
p,outros,y,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,d,b,h
p,outros,y,outros,f,f,f,p,b,h
e,p,y,outros,t,n,f,d,b,w
p,outros,y,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,d,b,g
e,p,y,n,t,n,f,d,b,w
e,p,y,outros,t,n,f,d,b,w
p,p,s,outros,t,f,f,u,b,p
p,outros,outros,outros,f,f,f,p,b,g
p,outros,y,outros,f,f,f,p,b,g
p,outros,y,outros,f,f,f,p,b,g
p,outros,outros,outros,f,f,f,d,b,h
p,outros,y,outros,f,f,f,d,b,p
p,outros,y,outros,f,f,f,p,b,p
e,p,y,n,t,n,f,d,b,w
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,g,b,p
p,outros,y,outros,f,f,f,p,b,p
e,p,outros,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,p
e,p,y,n,t,n,f,d,b,n
p,outros,outros,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,p,b,h
e,p,y,outros,t,n,f,d,b,u
p,outros,y,outros,f,f,f,g,b,g
e,p,outros,n,t,n,f,d,b,u
p,outros,outros,outros,f,f,f,p,b,p
p,outros,y,outros,f,f,f,d,b,p
p,outros,y,outros,f,f,f,d,b,p
e,e,outros,w,f,n,f,l,n,w
p,outros,outros,outros,f,f,f,d,b,h
p,outros,outros,outros,f,f,f,g,b,p
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,g,b,p
p,p,s,outros,t,f,f,u,b,w
p,outros,outros,outros,f,f,f,d,b,h
p,outros,y,outros,f,f,f,g,b,p
p,outros,outros,outros,f,f,f,p,b,g
p,outros,outros,outros,f,f,f,p,b,h
p,outros,outros,outros,f,f,f,d,b,g
e,p,outros,outros,t,n,f,d,b,w
p,outros,outros,outros,f,f,f,p,b,p
p,outros,outros,outros,f,f,f,p,b,h
e,p,y,outros,t,n,f,d,b,u
p,outros,y,outros,f,f,f,p,b,h
p,outros,outros,outros,f,f,f,d,b,h
p,outros,y,outros,f,f,f,d,b,g
e,p,outros,outros,t,n,f,d,b,w
p,outros,outros,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,p,b,g
e,p,y,n,t,n,f,d,b,p
e,p,outros,n,t,n,f,d,b,u
p,outros,y,outros,f,f,f,d,b,h
p,outros,y,outros,f,f,f,p,b,h
p,outros,outros,outros,f,f,f,d,b,h
p,outros,outros,outros,f,f,f,p,b,g
p,outros,outros,outros,f,f,f,p,b,h
p,outros,y,outros,f,f,f,g,b,p
p,p,s,outros,t,f,f,u,b,w
e,p,outros,n,t,n,f,d,b,u
p,e,y,w,f,outros,f,d,n,b
e,p,y,n,t,n,f,d,b,n
p,p,outros,outros,f,outros,f,d,n,n
p,p,outros,n,f,outros,f,d,n,n
p,e,y,w,f,outros,f,outros,n,b
p,outros,outros,outros,f,f,f,p,b,g
p,outros,outros,outros,f,f,f,g,b,g
p,p,s,outros,t,f,f,u,b,w
p,outros,y,outros,f,f,f,p,b,h
p,outros,outros,outros,f,f,f,d,b,p
p,outros,y,outros,f,f,f,p,b,g
p,outros,outros,outros,f,f,f,d,b,h
p,outros,y,outros,f,f,f,d,b,h
p,outros,y,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,g,b,p
p,outros,outros,outros,f,f,f,g,b,p
p,outros,outros,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,g,b,g
p,outros,y,outros,f,f,f,g,b,p
p,p,s,outros,t,f,f,u,b,h
p,outros,outros,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,g,b,p
p,outros,y,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,d,b,g
p,outros,y,outros,f,f,f,p,b,h
p,outros,y,outros,f,f,f,p,b,p
e,p,y,n,t,n,f,d,b,p
p,outros,outros,outros,f,f,f,d,b,h
p,outros,outros,outros,f,f,f,d,b,h
p,outros,y,outros,f,f,f,p,b,h
p,outros,outros,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,p,b,g
p,outros,outros,outros,f,f,f,d,b,h
p,outros,y,outros,f,f,f,p,b,p
p,p,s,outros,t,f,f,u,b,p
p,outros,outros,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,d,b,p
p,outros,y,outros,f,f,f,p,b,h
p,outros,outros,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,d,b,h
p,outros,outros,outros,f,f,f,p,b,g
p,outros,y,outros,f,f,f,g,b,p
p,outros,outros,outros,f,f,f,p,b,h
p,outros,outros,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,d,b,p
p,outros,y,outros,f,f,f,d,b,p
p,outros,y,outros,f,f,f,d,b,g
p,p,s,outros,t,f,f,g,b,h
p,outros,outros,outros,f,f,f,g,b,p
p,p,s,outros,t,f,f,g,b,p
p,outros,y,outros,f,f,f,d,b,h
p,outros,y,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,g,b,p
p,outros,y,outros,f,f,f,g,b,g
e,p,y,n,t,n,f,d,b,u
p,outros,y,outros,f,f,f,p,b,h
p,outros,y,outros,f,f,f,p,b,h
p,outros,outros,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,p,b,h
p,outros,outros,outros,f,f,f,d,b,g
p,outros,y,outros,f,f,f,p,b,h
p,outros,outros,outros,f,f,f,g,b,g
p,outros,y,outros,f,f,f,p,b,g
p,p,outros,outros,f,outros,f,d,n,outros
p,outros,y,outros,f,f,f,d,b,g
p,outros,outros,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,g,b,g
p,outros,y,outros,f,f,f,d,b,h
p,outros,outros,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,p,b,g
p,outros,y,outros,f,f,f,d,b,h
p,outros,y,outros,f,f,f,d,b,g
p,outros,y,outros,f,f,f,p,b,g
p,outros,y,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,p,b,h
e,e,y,w,f,n,f,l,n,w
p,outros,outros,outros,f,f,f,p,b,p
p,outros,y,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,g,b,p
p,outros,y,outros,f,f,f,d,b,h
p,outros,outros,outros,f,f,f,p,b,h
p,outros,outros,outros,f,f,f,g,b,p
e,e,s,w,t,n,f,w,b,e
p,outros,outros,outros,f,f,f,p,b,p
p,outros,outros,outros,f,f,f,d,b,g
p,outros,y,outros,f,f,f,d,b,p
p,outros,y,outros,f,f,f,p,b,g
p,outros,outros,outros,f,f,f,d,b,g
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,g,b,h
e,e,s,w,t,n,f,w,b,e
p,outros,outros,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,p,b,p
p,outros,outros,outros,f,f,f,p,b,h
p,outros,outros,outros,f,f,f,g,b,p
p,outros,outros,outros,f,f,f,p,b,h
p,outros,outros,outros,f,f,f,p,b,p
p,outros,y,outros,f,f,f,g,b,g
p,outros,y,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,d,b,h
p,outros,outros,outros,f,f,f,d,b,g
p,outros,outros,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,d,b,g
p,outros,outros,outros,f,f,f,g,b,h
e,p,y,n,t,n,f,d,b,w
p,outros,y,outros,f,f,f,d,b,h
p,outros,y,outros,f,f,f,d,b,g
p,outros,y,outros,f,f,f,g,b,g
p,outros,y,outros,f,f,f,g,b,p
p,outros,y,outros,f,f,f,g,b,p
p,outros,y,outros,f,f,f,p,b,g
p,outros,outros,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,g,b,g
p,outros,y,outros,f,f,f,p,b,p
p,outros,outros,outros,f,f,f,g,b,p
p,outros,outros,outros,f,f,f,d,b,h
p,outros,outros,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,d,b,g
p,outros,outros,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,g,b,p
p,outros,outros,outros,f,f,f,p,b,g
p,outros,y,outros,f,f,f,g,b,p
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,p,b,p
e,outros,y,outros,f,n,f,d,n,p
p,outros,y,outros,f,f,f,g,b,p
p,outros,outros,outros,f,f,f,d,b,g
p,e,y,w,f,outros,f,p,n,b
p,outros,y,outros,f,f,f,d,b,h
p,e,y,w,f,n,f,d,n,w
p,outros,outros,outros,f,f,f,d,b,p
p,outros,y,outros,f,f,f,d,b,h
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,d,b,g
p,outros,y,outros,f,f,f,d,b,g
p,outros,y,outros,f,f,f,g,b,p
p,outros,y,outros,f,f,f,g,b,g
e,p,y,outros,t,n,f,d,b,w
p,outros,outros,outros,f,f,f,p,b,h
p,outros,y,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,p,b,p
p,outros,outros,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,g,b,g
p,p,s,outros,t,f,f,u,b,w
p,outros,y,outros,f,f,f,g,b,p
p,outros,y,outros,f,f,f,p,b,g
p,outros,outros,outros,f,f,f,p,b,g
p,outros,y,outros,f,f,f,d,b,g
p,outros,outros,outros,f,f,f,d,b,p
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,g,b,p
e,e,s,w,t,n,f,w,b,e
p,outros,outros,outros,f,f,f,d,b,g
p,outros,outros,outros,f,f,f,d,b,p
p,outros,y,outros,f,f,f,d,b,g
p,outros,y,outros,f,f,f,p,b,g
p,outros,y,outros,f,f,f,d,b,g
p,outros,outros,outros,f,f,f,g,b,h
p,p,y,w,t,n,f,l,n,w
p,p,s,outros,t,f,f,u,b,h
p,outros,y,outros,f,f,f,p,b,p
p,outros,y,outros,f,f,f,d,b,g
p,outros,y,outros,f,f,f,p,b,g
p,outros,y,outros,f,f,f,p,b,p
p,outros,outros,outros,f,f,f,d,b,g
p,outros,y,outros,f,f,f,d,b,h
p,outros,outros,outros,f,f,f,g,b,p
p,outros,outros,outros,f,f,f,g,b,p
p,p,s,outros,t,f,f,u,b,w
e,p,y,n,t,n,f,d,b,n
p,e,y,w,f,outros,f,d,n,b
p,outros,y,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,g,b,g
e,p,y,outros,t,n,f,d,b,n
e,e,y,w,t,n,f,w,b,e
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,d,b,g
p,outros,y,outros,f,f,f,p,b,h
p,outros,y,outros,f,f,f,g,b,p
p,outros,outros,outros,f,f,f,g,b,g
p,outros,y,outros,f,f,f,g,b,p
p,outros,outros,outros,f,f,f,g,b,p
p,outros,y,outros,f,f,f,g,b,p
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,g,b,g
p,outros,y,outros,f,f,f,p,b,h
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,d,b,g
p,outros,y,outros,f,f,f,d,b,h
p,outros,y,outros,f,f,f,p,b,p
e,outros,y,outros,f,n,f,d,n,h
p,outros,outros,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,d,b,h
p,outros,y,outros,f,f,f,p,b,h
p,outros,outros,outros,f,f,f,p,b,g
p,outros,y,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,d,b,g
e,p,outros,n,t,n,f,d,b,u
p,p,s,outros,t,f,f,u,b,h
p,outros,y,outros,f,f,f,d,b,g
p,outros,outros,outros,f,f,f,p,b,h
p,outros,y,outros,f,f,f,g,b,p
p,outros,outros,outros,f,f,f,p,b,p
p,outros,y,outros,f,f,f,d,b,h
e,p,y,outros,t,n,f,d,b,u
p,outros,y,outros,f,f,f,g,b,h
e,e,s,w,t,n,f,w,b,e
p,outros,y,outros,f,f,f,g,b,p
p,outros,outros,outros,f,f,f,d,b,p
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,p,b,g
e,p,outros,outros,t,n,f,d,b,n
p,outros,outros,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,g,b,p
p,outros,y,outros,f,f,f,d,b,h
p,outros,outros,outros,f,f,f,g,b,p
p,e,y,w,f,outros,f,d,n,b
p,outros,outros,outros,f,f,f,p,b,p
p,outros,y,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,p,b,g
p,outros,outros,outros,f,f,f,d,b,g
p,outros,y,outros,f,f,f,p,b,p
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,d,b,h
p,outros,outros,outros,f,f,f,g,b,g
p,p,s,outros,f,outros,f,d,n,outros
p,outros,y,outros,f,f,f,g,b,g
p,p,s,outros,t,f,f,u,b,h
p,outros,y,outros,f,f,f,g,b,p
p,outros,y,outros,f,f,f,p,b,p
p,outros,y,outros,f,f,f,d,b,h
e,p,y,outros,t,n,f,d,b,u
p,outros,outros,outros,f,f,f,d,b,g
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,p,b,h
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,p,b,p
e,p,y,n,t,n,f,d,b,n
p,outros,y,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,g,b,g
p,outros,y,outros,f,f,f,p,b,p
p,outros,y,outros,f,f,f,g,b,p
p,outros,outros,outros,f,f,f,p,b,g
p,outros,outros,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,g,b,h
e,e,y,w,t,n,f,w,b,e
p,outros,y,outros,f,f,f,p,b,p
p,e,y,w,f,outros,f,d,n,b
p,outros,y,outros,f,f,f,p,b,p
p,outros,y,outros,f,f,f,p,b,g
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,d,b,g
p,outros,outros,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,d,b,g
p,p,s,outros,t,f,f,u,b,p
p,outros,y,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,p,b,g
p,outros,outros,outros,f,f,f,g,b,p
p,outros,y,outros,f,f,f,p,b,g
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,p,b,p
p,outros,y,outros,f,f,f,p,b,p
p,outros,outros,outros,f,f,f,p,b,h
p,outros,outros,outros,f,f,f,p,b,h
e,p,y,outros,t,n,f,d,b,p
p,outros,y,outros,f,f,f,d,b,h
p,outros,y,outros,f,f,f,p,b,g
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,g,b,g
p,outros,y,outros,f,f,f,d,b,g
p,outros,outros,outros,f,f,f,p,b,g
p,outros,y,outros,f,f,f,d,b,p
p,outros,y,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,d,b,h
p,outros,outros,outros,f,f,f,d,b,g
e,e,outros,w,f,n,f,l,n,w
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,p,b,p
p,e,outros,w,f,n,f,d,n,w
p,outros,outros,outros,f,f,f,p,b,h
p,p,s,outros,t,f,f,g,b,p
e,e,s,w,t,n,f,w,b,e
p,e,y,w,f,outros,f,p,n,b
p,p,s,outros,f,outros,f,d,n,outros
p,outros,outros,outros,f,f,f,d,b,g
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,d,b,g
p,outros,y,outros,f,f,f,g,b,p
p,outros,y,outros,f,f,f,g,b,p
p,outros,y,outros,f,f,f,d,b,p
p,outros,y,outros,f,f,f,d,b,g
p,outros,y,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,p,b,p
p,outros,outros,outros,f,f,f,p,b,p
p,outros,outros,outros,f,f,f,p,b,h
p,outros,y,outros,f,f,f,d,b,h
p,outros,outros,outros,f,f,f,p,b,h
p,outros,outros,outros,f,f,f,d,b,h
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,g,b,p
p,outros,y,outros,f,f,f,d,b,g
e,e,s,w,t,n,f,w,b,w
p,outros,outros,outros,f,f,f,d,b,g
p,outros,outros,outros,f,f,f,d,b,g
p,e,y,w,f,outros,f,outros,n,b
p,outros,y,outros,f,f,f,d,b,g
p,outros,y,outros,f,f,f,p,b,h
p,outros,y,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,g,b,g
p,outros,y,outros,f,f,f,d,b,g
p,outros,outros,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,p,b,h
p,outros,y,outros,f,f,f,p,b,g
p,outros,outros,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,g,b,p
e,outros,y,outros,f,n,f,d,n,h
e,e,y,w,t,n,f,w,b,e
p,outros,y,outros,f,f,f,d,b,h
p,outros,y,outros,f,f,f,p,b,g
p,outros,y,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,d,b,p
p,outros,y,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,g,b,p
p,outros,outros,outros,f,f,f,g,b,g
p,outros,outros,outros,f,f,f,d,b,h
p,outros,outros,outros,f,f,f,d,b,p
p,outros,y,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,g,b,h
p,outros,outros,outros,f,f,f,g,b,h
p,p,s,outros,t,f,f,g,b,w
p,p,s,outros,t,n,f,m,b,g
p,outros,y,outros,f,f,f,p,b,p
p,outros,outros,outros,f,f,f,p,b,p
p,outros,y,outros,f,f,f,g,b,g
p,outros,y,outros,f,f,f,d,b,h
p,outros,outros,outros,f,f,f,p,b,g
p,outros,outros,outros,f,f,f,d,b,g
e,p,outros,n,t,n,f,d,b,u
e,outros,y,outros,f,n,f,d,n,u
p,outros,y,outros,f,f,f,d,b,h
p,outros,outros,outros,f,f,f,g,b,p
p,outros,y,outros,f,f,f,d,b,p
p,outros,y,outros,f,f,f,d,b,p
p,outros,y,outros,f,f,f,p,b,h
p,outros,outros,outros,f,f,f,d,b,p
p,outros,y,outros,f,f,f,p,b,g
p,outros,outros,outros,f,f,f,g,b,h
p,outros,y,outros,f,f,f,p,b,g
p,outros,y,outros,f,f,f,g,b,p
p,outros,y,outros,f,f,f,p,b,g
p,outros,outros,outros,f,f,f,p,b,g
e,p,outros,n,t,n,f,d,b,w
p,outros,y,outros,f,f,f,d,b,h
p,outros,outros,outros,f,f,f,d,b,g
p,outros,y,outros,f,f,f,p,b,g
p,outros,y,outros,f,f,f,p,b,g
p,outros,outros,outros,f,f,f,p,b,p
p,outros,outros,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,g,b,p
p,outros,y,outros,f,f,f,d,b,h
p,outros,outros,outros,f,f,f,d,b,h
p,outros,outros,outros,f,f,f,d,b,h
p,outros,y,outros,f,f,f,p,b,p
p,outros,y,outros,f,f,f,p,b,p
p,p,outros,n,f,outros,f,d,n,outros
p,outros,outros,outros,f,f,f,d,b,p
p,outros,outros,outros,f,f,f,p,b,h
p,outros,y,outros,f,f,f,d,b,p
